region_id,region_name,climate
16579,Europe,Temperate
16580,Africa,Temperate
16581,Asia,Hot
16582,Europe,Temperate
16583,Africa,Cold
16584,America,Temperate
16585,Africa,Hot
16586,America,Temperate
16587,Asia,Temperate
16588,Asia,Hot
16589,America,Hot
16590,Africa,Temperate
16591,America,Temperate
16592,Asia,Hot
16593,Asia,Hot
16594,Asia,Temperate
16595,America,Hot
16596,Asia,Temperate
16597,Africa,Temperate
16598,America,Cold
16599,Asia,Cold
16600,America,Temperate
16601,Asia,Hot
16602,Europe,Hot
16603,Asia,Cold
16604,Africa,Cold
16605,Europe,Temperate
16606,America,Temperate
16607,Asia,Hot
16608,Europe,Cold
16609,America,Cold
16610,Europe,Hot
16611,Africa,Hot
16612,America,Cold
16613,Africa,Temperate
16614,Asia,Temperate
16615,America,Temperate
16616,Europe,Hot
16617,Europe,Hot
16618,America,Cold
16619,Europe,Hot
16620,America,Cold
16621,Africa,Hot
16622,Africa,Cold
16623,Africa,Temperate
16624,Africa,Temperate
16625,Asia,Temperate
16626,America,Cold
16627,America,Cold
16628,Asia,Temperate
16629,Europe,Hot
16630,Asia,Cold
16631,Europe,Hot
16632,Europe,Temperate
16633,Africa,Temperate
16634,America,Hot
16635,Africa,Cold
16636,Asia,Hot
16637,Asia,Temperate
16638,Asia,Hot
16639,Europe,Cold
16640,Europe,Temperate
16641,Africa,Hot
16642,Asia,Hot
16643,America,Hot
16644,Africa,Cold
16645,Asia,Hot
16646,Asia,Hot
16647,Africa,Hot
16648,Europe,Cold
16649,Asia,Hot
16650,Africa,Cold
16651,Asia,Cold
16652,Europe,Temperate
16653,Africa,Temperate
16654,Europe,Cold
16655,Asia,Cold
16656,America,Temperate
16657,Europe,Cold
16658,America,Temperate
16659,Asia,Hot
16660,Asia,Temperate
16661,Asia,Hot
16662,Africa,Cold
16663,Europe,Hot
16664,Europe,Cold
16665,Africa,Hot
16666,Africa,Temperate
16667,Europe,Hot
16668,Asia,Cold
16669,Europe,Temperate
16670,Asia,Hot
16671,America,Temperate
16672,America,Hot
16673,Asia,Cold
16674,Europe,Hot
16675,Africa,Cold
16676,Africa,Temperate
16677,America,Temperate
16678,Asia,Cold
16679,Europe,Cold
16680,America,Temperate
16681,Europe,Cold
16682,Africa,Hot
16683,Europe,Temperate
16684,Africa,Cold
16685,Asia,Cold
16686,America,Hot
16687,Europe,Hot
16688,Europe,Hot
16689,Africa,Hot
16690,America,Hot
16691,Asia,Cold
16692,Asia,Temperate
16693,America,Temperate
16694,Africa,Cold
16695,Asia,Hot
16696,Europe,Hot
16697,Europe,Cold
16698,Africa,Temperate
16699,Asia,Temperate
16700,America,Cold
16701,Asia,Hot
16702,Europe,Temperate
16703,Africa,Hot
16704,America,Cold
16705,Africa,Temperate
16706,America,Cold
16707,America,Hot
16708,Europe,Hot
16709,Europe,Hot
16710,America,Cold
16711,Asia,Cold
16712,America,Temperate
16713,America,Hot
16714,America,Cold
16715,Africa,Hot
16716,Europe,Hot
16717,America,Hot
16718,Africa,Hot
16719,Africa,Hot
16720,Asia,Temperate
16721,Europe,Hot
16722,Asia,Cold
16723,America,Cold
16724,America,Hot
16725,Europe,Hot
16726,America,Temperate
16727,Europe,Cold
16728,Africa,Temperate
16729,Europe,Cold
16730,Africa,Hot
16731,Europe,Hot
16732,Europe,Hot
16733,Africa,Hot
16734,Asia,Hot
16735,Africa,Temperate
16736,Europe,Cold
16737,America,Temperate
16738,Asia,Cold
16739,America,Temperate
16740,Europe,Hot
16741,Asia,Cold
16742,Asia,Cold
16743,Europe,Temperate
16744,America,Temperate
16745,America,Hot
16746,Europe,Cold
16747,Asia,Hot
16748,Asia,Temperate
16749,Europe,Cold
16750,America,Hot
16751,America,Temperate
16752,America,Temperate
16753,Europe,Temperate
16754,Africa,Hot
16755,Europe,Cold
16756,Africa,Hot
16757,America,Temperate
16758,Europe,Temperate
16759,Africa,Temperate
16760,America,Hot
16761,America,Temperate
16762,America,Cold
16763,Europe,Hot
16764,America,Cold
16765,America,Temperate
16766,Asia,Hot
16767,Africa,Temperate
16768,America,Hot
16769,Europe,Temperate
16770,Africa,Hot
16771,America,Hot
16772,America,Hot
16773,Africa,Temperate
16774,Africa,Temperate
16775,Africa,Temperate
16776,Europe,Hot
16777,Africa,Temperate
16778,Europe,Cold
16779,America,Hot
16780,Africa,Cold
16781,Asia,Cold
16782,Europe,Cold
16783,America,Hot
16784,Europe,Hot
16785,Europe,Temperate
16786,Europe,Cold
16787,Africa,Hot
16788,Asia,Temperate
16789,Asia,Temperate
16790,America,Temperate
16791,America,Hot
16792,Asia,Cold
16793,Asia,Hot
16794,Europe,Hot
16795,America,Temperate
16796,Asia,Cold
16797,Asia,Hot
16798,Asia,Cold
16799,America,Hot
16800,Europe,Cold
16801,Europe,Temperate
16802,Africa,Temperate
16803,America,Cold
16804,Africa,Temperate
16805,Asia,Hot
16806,Europe,Hot
16807,America,Cold
16808,Europe,Cold
16809,Africa,Temperate
16810,Asia,Cold
16811,Europe,Temperate
16812,Africa,Hot
16813,Africa,Hot
16814,America,Cold
16815,Asia,Hot
16816,Asia,Temperate
16817,Europe,Cold
16818,Europe,Hot
16819,Africa,Hot
16820,Europe,Hot
16821,Asia,Hot
16822,America,Cold
16823,Europe,Temperate
16824,Europe,Cold
16825,Europe,Cold
16826,America,Hot
16827,Asia,Cold
16828,Europe,Temperate
16829,Europe,Cold
16830,America,Cold
16831,Asia,Temperate
16832,Asia,Temperate
16833,America,Hot
16834,America,Temperate
16835,Europe,Temperate
16836,Europe,Hot
16837,Asia,Hot
16838,Africa,Hot
16839,Africa,Temperate
16840,America,Cold
16841,Asia,Cold
16842,Africa,Cold
16843,Africa,Temperate
16844,America,Hot
16845,Asia,Cold
16846,Africa,Cold
16847,Asia,Cold
16848,America,Hot
16849,Africa,Temperate
16850,Europe,Hot
16851,Europe,Temperate
16852,Asia,Hot
16853,Asia,Hot
16854,Africa,Hot
16855,Asia,Cold
16856,Africa,Temperate
16857,Asia,Temperate
16858,Asia,Cold
16859,America,Hot
16860,Asia,Temperate
16861,Europe,Temperate
16862,Europe,Cold
16863,America,Hot
16864,America,Cold
16865,America,Cold
16866,America,Hot
16867,Africa,Cold
16868,Asia,Cold
16869,Asia,Cold
16870,Europe,Temperate
16871,Europe,Temperate
16872,Europe,Temperate
16873,Africa,Hot
16874,Asia,Hot
16875,America,Hot
16876,Africa,Hot
16877,Europe,Hot
16878,America,Hot
16879,Europe,Hot
16880,Africa,Cold
16881,Europe,Temperate
16882,Asia,Temperate
16883,America,Temperate
16884,Asia,Hot
16885,Asia,Temperate
16886,America,Temperate
16887,Europe,Hot
16888,Europe,Temperate
16889,Africa,Cold
16890,Europe,Cold
16891,Europe,Cold
16892,Asia,Hot
16893,Europe,Hot
16894,Europe,Cold
16895,Asia,Temperate
16896,America,Hot
16897,Africa,Cold
16898,America,Temperate
16899,America,Cold
16900,America,Cold
16901,America,Temperate
16902,America,Hot
16903,Asia,Temperate
16904,Europe,Temperate
16905,Europe,Temperate
16906,Africa,Temperate
16907,America,Hot
16908,Africa,Cold
16909,Asia,Hot
16910,Asia,Hot
16911,America,Cold
16912,Africa,Temperate
16913,America,Hot
16914,America,Hot
16915,Asia,Cold
16916,Asia,Temperate
16917,Europe,Cold
16918,Africa,Temperate
16919,Asia,Hot
16920,Africa,Temperate
16921,Africa,Temperate
16922,America,Hot
16923,Europe,Hot
16924,Africa,Hot
16925,Africa,Hot
16926,Africa,Hot
16927,Africa,Hot
16928,America,Hot
16929,Africa,Temperate
16930,Europe,Hot
16931,Africa,Cold
16932,Europe,Cold
16933,Europe,Hot
16934,Africa,Hot
16935,America,Temperate
16936,Europe,Cold
16937,Asia,Temperate
16938,Europe,Hot
16939,Africa,Cold
16940,America,Temperate
16941,Asia,Temperate
16942,Europe,Temperate
16943,Africa,Cold
16944,Asia,Temperate
16945,Africa,Temperate
16946,Africa,Cold
16947,Africa,Hot
16948,America,Temperate
16949,Asia,Hot
16950,Asia,Cold
16951,Asia,Cold
16952,America,Temperate
16953,Africa,Temperate
16954,Asia,Cold
16955,Europe,Temperate
16956,Europe,Temperate
16957,Africa,Hot
16958,Asia,Hot
16959,Africa,Cold
16960,America,Temperate
16961,America,Temperate
16962,Africa,Hot
16963,America,Temperate
16964,Asia,Hot
16965,America,Cold
16966,Africa,Cold
16967,Asia,Cold
16968,Africa,Cold
16969,Asia,Cold
16970,Africa,Temperate
16971,Europe,Temperate
16972,Europe,Temperate
16973,America,Hot
16974,Africa,Temperate
16975,Africa,Hot
16976,Europe,Temperate
16977,Europe,Cold
16978,Europe,Hot
16979,Africa,Hot
16980,America,Temperate
16981,Europe,Temperate
16982,Africa,Hot
16983,Asia,Temperate
16984,Africa,Hot
16985,Africa,Hot
16986,America,Cold
16987,Africa,Temperate
16988,Europe,Cold
16989,Africa,Temperate
16990,America,Hot
16991,Asia,Hot
16992,Africa,Cold
16993,Asia,Temperate
16994,Africa,Temperate
16995,Asia,Cold
16996,Asia,Hot
16997,Europe,Cold
16998,Asia,Cold
16999,America,Hot
17000,Africa,Cold
17001,Asia,Temperate
17002,Asia,Temperate
17003,Asia,Cold
17004,America,Hot
17005,Europe,Temperate
17006,Africa,Temperate
17007,Asia,Cold
17008,Africa,Hot
17009,Africa,Temperate
17010,Asia,Hot
17011,Europe,Temperate
17012,Europe,Hot
17013,Africa,Temperate
17014,Europe,Cold
17015,Europe,Hot
17016,Asia,Hot
17017,Europe,Temperate
17018,Asia,Hot
17019,Europe,Hot
17020,America,Temperate
17021,America,Cold
17022,Asia,Cold
17023,America,Cold
17024,Africa,Temperate
17025,Africa,Cold
17026,Asia,Hot
17027,Europe,Hot
17028,Asia,Cold
17029,Europe,Hot
17030,Europe,Hot
17031,Africa,Cold
17032,Africa,Temperate
17033,Europe,Cold
17034,Asia,Temperate
17035,America,Hot
17036,Asia,Cold
17037,Europe,Hot
17038,America,Hot
17039,Asia,Temperate
17040,Africa,Hot
17041,Europe,Temperate
17042,America,Cold
17043,Asia,Hot
17044,Europe,Temperate
17045,Europe,Cold
17046,Africa,Hot
17047,Asia,Cold
17048,Europe,Hot
17049,Europe,Hot
17050,Asia,Cold
17051,America,Hot
17052,Asia,Cold
17053,Asia,Hot
17054,Asia,Hot
17055,Europe,Hot
17056,Asia,Temperate
17057,Europe,Hot
17058,Europe,Hot
17059,Asia,Temperate
17060,Africa,Temperate
17061,Africa,Hot
17062,Africa,Hot
17063,Europe,Hot
17064,Europe,Cold
17065,America,Cold
17066,Africa,Cold
17067,Asia,Hot
17068,America,Hot
17069,America,Cold
17070,Europe,Temperate
17071,Asia,Temperate
17072,Europe,Hot
17073,Africa,Hot
17074,Africa,Hot
17075,Asia,Cold
17076,America,Cold
17077,Asia,Cold
17078,Europe,Hot
17079,Europe,Temperate
17080,America,Cold
17081,Europe,Temperate
17082,Europe,Temperate
17083,Asia,Temperate
17084,Africa,Temperate
17085,Asia,Temperate
17086,Asia,Cold
17087,America,Temperate
17088,America,Hot
17089,America,Cold
17090,Africa,Temperate
17091,Asia,Temperate
17092,Asia,Cold
17093,Europe,Temperate
17094,Asia,Hot
17095,America,Temperate
17096,America,Cold
17097,Asia,Cold
17098,Asia,Cold
17099,Asia,Hot
17100,Asia,Temperate
17101,Europe,Cold
17102,America,Hot
17103,Europe,Hot
17104,America,Cold
17105,America,Cold
17106,Africa,Hot
17107,America,Cold
17108,America,Cold
17109,Asia,Hot
17110,Asia,Temperate
17111,Europe,Cold
17112,Africa,Hot
17113,America,Cold
17114,America,Cold
17115,Asia,Temperate
17116,Europe,Cold
17117,Europe,Cold
17118,Asia,Cold
17119,Asia,Hot
17120,America,Cold
17121,Africa,Cold
17122,Europe,Hot
17123,Europe,Cold
17124,Asia,Cold
17125,Asia,Cold
17126,Europe,Temperate
17127,Africa,Hot
17128,America,Hot
17129,America,Hot
17130,Europe,Temperate
17131,Africa,Hot
17132,America,Hot
17133,America,Hot
17134,Africa,Cold
17135,Africa,Temperate
17136,Europe,Cold
17137,Asia,Hot
17138,Asia,Cold
17139,America,Hot
17140,Europe,Cold
17141,Africa,Cold
17142,Europe,Temperate
17143,Asia,Hot
17144,Africa,Temperate
17145,Europe,Hot
17146,America,Hot
17147,Europe,Hot
17148,Europe,Cold
17149,Africa,Temperate
17150,Africa,Hot
17151,America,Hot
17152,America,Cold
17153,Europe,Hot
17154,Asia,Hot
17155,Asia,Cold
17156,America,Cold
17157,Africa,Cold
17158,Asia,Temperate
17159,America,Temperate
17160,Europe,Temperate
17161,Africa,Hot
17162,Europe,Temperate
17163,Europe,Hot
17164,Africa,Temperate
17165,Europe,Hot
17166,Asia,Hot
17167,Europe,Cold
17168,Europe,Temperate
17169,Asia,Cold
17170,America,Hot
17171,Africa,Hot
17172,Africa,Temperate
17173,Asia,Hot
17174,Europe,Temperate
17175,Asia,Temperate
17176,Africa,Temperate
17177,Africa,Cold
17178,America,Temperate
17179,Europe,Temperate
17180,Asia,Temperate
17181,Europe,Temperate
17182,Africa,Temperate
17183,Africa,Cold
17184,Europe,Temperate
17185,Europe,Hot
17186,Africa,Hot
17187,Asia,Temperate
17188,Africa,Temperate
17189,Europe,Temperate
17190,Asia,Temperate
17191,America,Temperate
17192,Europe,Hot
17193,Europe,Temperate
17194,America,Temperate
17195,America,Temperate
17196,Asia,Hot
17197,Africa,Hot
17198,America,Temperate
17199,Europe,Hot
17200,Europe,Temperate
17201,Africa,Hot
17202,Africa,Temperate
17203,Asia,Cold
17204,Africa,Hot
17205,Africa,Cold
17206,Europe,Hot
17207,Europe,Cold
17208,Africa,Hot
17209,Asia,Hot
17210,America,Temperate
17211,America,Hot
17212,Asia,Hot
17213,Europe,Cold
17214,America,Cold
17215,Asia,Cold
17216,America,Cold
17217,Asia,Temperate
17218,Europe,Cold
17219,Africa,Temperate
17220,Africa,Temperate
17221,Europe,Cold
17222,Europe,Cold
17223,Europe,Cold
17224,Africa,Hot
17225,Asia,Cold
17226,Africa,Cold
17227,Africa,Temperate
17228,Europe,Cold
17229,Asia,Hot
17230,America,Cold
17231,Africa,Cold
17232,Asia,Temperate
17233,America,Hot
17234,Asia,Hot
17235,Europe,Cold
17236,Asia,Hot
17237,Africa,Cold
17238,America,Temperate
17239,America,Hot
17240,America,Cold
17241,Asia,Temperate
17242,America,Temperate
17243,America,Cold
17244,Europe,Temperate
17245,Africa,Temperate
17246,America,Cold
17247,Asia,Hot
17248,Africa,Hot
17249,America,Temperate
17250,Africa,Cold
17251,America,Hot
17252,America,Hot
17253,America,Temperate
17254,Europe,Temperate
17255,Africa,Hot
17256,Europe,Cold
17257,Europe,Cold
17258,Asia,Temperate
17259,America,Hot
17260,Europe,Hot
17261,Asia,Temperate
17262,Africa,Temperate
17263,Africa,Hot
17264,Europe,Cold
17265,Asia,Temperate
17266,America,Cold
17267,Africa,Cold
17268,Asia,Hot
17269,Africa,Cold
17270,America,Cold
17271,Asia,Hot
17272,America,Temperate
17273,Europe,Cold
17274,America,Temperate
17275,Africa,Hot
17276,Europe,Hot
17277,America,Hot
17278,Europe,Hot
17279,America,Hot
17280,Asia,Temperate
17281,Europe,Temperate
17282,America,Hot
17283,Europe,Cold
17284,America,Hot
17285,America,Hot
17286,Europe,Cold
17287,Europe,Cold
17288,Asia,Hot
17289,Asia,Hot
17290,Europe,Cold
17291,Africa,Cold
17292,America,Hot
17293,Europe,Hot
17294,Europe,Cold
17295,America,Hot
17296,Africa,Temperate
17297,Africa,Hot
17298,Europe,Cold
17299,Asia,Temperate
17300,Asia,Hot
17301,Africa,Cold
17302,America,Temperate
17303,Europe,Cold
17304,Europe,Hot
17305,Europe,Temperate
17306,America,Hot
17307,America,Temperate
17308,Europe,Hot
17309,Europe,Temperate
17310,America,Cold
17311,Africa,Hot
17312,Asia,Hot
17313,Africa,Cold
17314,Africa,Hot
17315,Europe,Temperate
17316,Africa,Cold
17317,Europe,Temperate
17318,America,Cold
17319,Africa,Temperate
17320,Europe,Hot
17321,Asia,Temperate
17322,Europe,Hot
17323,Europe,Cold
17324,Asia,Temperate
17325,Europe,Temperate
17326,Europe,Hot
17327,Asia,Cold
17328,Europe,Hot
17329,Africa,Cold
17330,Europe,Hot
17331,Africa,Hot
17332,Asia,Hot
17333,Africa,Temperate
17334,Asia,Temperate
17335,Europe,Hot
17336,Europe,Cold
17337,Asia,Temperate
17338,Africa,Hot
17339,Africa,Cold
17340,Africa,Cold
17341,Africa,Cold
17342,Europe,Hot
17343,Africa,Temperate
17344,America,Cold
17345,Asia,Hot
17346,Africa,Hot
17347,Asia,Hot
17348,Asia,Hot
17349,Europe,Hot
17350,Asia,Temperate
17351,Africa,Temperate
17352,America,Hot
17353,Africa,Temperate
17354,Europe,Hot
17355,Africa,Cold
17356,Asia,Temperate
17357,America,Temperate
17358,Africa,Hot
17359,Asia,Hot
17360,Africa,Temperate
17361,America,Cold
17362,Africa,Temperate
17363,Africa,Temperate
17364,Asia,Temperate
17365,America,Cold
17366,Asia,Cold
17367,Europe,Hot
17368,Asia,Temperate
17369,America,Hot
17370,Asia,Cold
17371,Africa,Temperate
17372,America,Temperate
17373,America,Temperate
17374,Africa,Temperate
17375,Europe,Hot
17376,Europe,Temperate
17377,Europe,Cold
17378,Africa,Hot
17379,Europe,Temperate
17380,Africa,Hot
17381,America,Hot
17382,Africa,Temperate
17383,Europe,Cold
17384,Asia,Temperate
17385,Europe,Temperate
17386,America,Cold
17387,America,Temperate
17388,America,Cold
17389,Europe,Hot
17390,Africa,Cold
17391,Africa,Hot
17392,Asia,Cold
17393,Africa,Hot
17394,Asia,Cold
17395,America,Hot
17396,Asia,Temperate
17397,Asia,Cold
17398,Asia,Cold
17399,Europe,Hot
17400,America,Cold
17401,Europe,Cold
17402,America,Cold
17403,Europe,Cold
17404,Europe,Cold
17405,America,Hot
17406,America,Cold
17407,Africa,Temperate
17408,Asia,Temperate
17409,America,Temperate
17410,Africa,Hot
17411,Europe,Cold
17412,Asia,Cold
17413,Asia,Cold
17414,Africa,Cold
17415,Europe,Hot
17416,America,Temperate
17417,Africa,Hot
17418,Asia,Cold
17419,Europe,Cold
17420,Europe,Cold
17421,Africa,Temperate
17422,Africa,Cold
17423,Africa,Cold
17424,Europe,Hot
17425,America,Cold
17426,America,Temperate
17427,Asia,Hot
17428,Europe,Cold
17429,America,Temperate
17430,Europe,Hot
17431,Europe,Cold
17432,Europe,Cold
17433,Africa,Hot
17434,America,Temperate
17435,Africa,Hot
17436,Asia,Hot
17437,Europe,Temperate
17438,Europe,Temperate
17439,Asia,Cold
17440,America,Hot
17441,Europe,Cold
17442,Europe,Temperate
17443,America,Hot
17444,Asia,Hot
17445,Asia,Hot
17446,America,Temperate
17447,America,Temperate
17448,Asia,Hot
17449,Asia,Hot
17450,Europe,Temperate
17451,Asia,Temperate
17452,Asia,Temperate
17453,Africa,Hot
17454,Africa,Cold
17455,Asia,Cold
17456,America,Hot
17457,Asia,Cold
17458,America,Hot
17459,Africa,Cold
17460,America,Hot
17461,Asia,Temperate
17462,Africa,Cold
17463,Africa,Cold
17464,Africa,Temperate
17465,Europe,Cold
17466,Africa,Hot
17467,America,Hot
17468,America,Temperate
17469,Asia,Cold
17470,Asia,Hot
17471,Africa,Temperate
17472,Europe,Cold
17473,Asia,Hot
17474,America,Cold
17475,America,Cold
17476,Africa,Hot
17477,Asia,Cold
17478,America,Hot
17479,Africa,Hot
17480,Asia,Hot
17481,Europe,Temperate
17482,Europe,Temperate
17483,Europe,Cold
17484,Europe,Hot
17485,Asia,Hot
17486,Asia,Hot
17487,Europe,Temperate
17488,America,Hot
17489,Asia,Cold
17490,Africa,Cold
17491,America,Hot
17492,America,Cold
17493,America,Cold
17494,Europe,Cold
17495,America,Hot
17496,Asia,Hot
17497,America,Hot
17498,America,Hot
17499,Africa,Cold
17500,Africa,Hot
17501,Asia,Temperate
17502,America,Temperate
17503,Europe,Temperate
17504,Africa,Hot
17505,Europe,Temperate
17506,Asia,Hot
17507,Asia,Cold
17508,America,Hot
17509,Asia,Hot
17510,America,Cold
17511,Europe,Cold
17512,Europe,Hot
17513,Africa,Hot
17514,Africa,Temperate
17515,America,Temperate
17516,Europe,Cold
17517,Asia,Hot
17518,Europe,Temperate
17519,Africa,Cold
17520,Asia,Hot
17521,Africa,Temperate
17522,Asia,Hot
17523,Europe,Cold
17524,Africa,Cold
17525,Asia,Cold
17526,Africa,Temperate
17527,Europe,Temperate
17528,Africa,Hot
17529,Africa,Cold
17530,America,Cold
17531,Asia,Cold
17532,America,Hot
17533,Asia,Temperate
17534,America,Hot
17535,Europe,Cold
17536,America,Cold
17537,America,Temperate
17538,Asia,Temperate
17539,America,Hot
17540,Asia,Hot
17541,Africa,Temperate
17542,Europe,Cold
17543,Europe,Cold
17544,Asia,Temperate
17545,Africa,Temperate
17546,Europe,Cold
17547,Europe,Cold
17548,Africa,Cold
17549,America,Temperate
17550,Asia,Hot
17551,Asia,Cold
17552,America,Temperate
17553,Asia,Temperate
17554,Africa,Cold
17555,Africa,Temperate
17556,Europe,Temperate
17557,America,Hot
17558,Africa,Hot
17559,Asia,Hot
17560,Europe,Temperate
17561,Africa,Cold
17562,America,Cold
17563,Africa,Hot
17564,Europe,Cold
17565,Asia,Temperate
17566,America,Hot
17567,Asia,Hot
17568,Africa,Temperate
17569,America,Temperate
17570,Europe,Hot
17571,Africa,Hot
17572,Europe,Cold
17573,Africa,Hot
17574,Asia,Temperate
17575,Europe,Hot
17576,Asia,Hot
17577,Asia,Cold
17578,Europe,Cold
17579,America,Cold
17580,Europe,Hot
17581,Africa,Temperate
17582,Europe,Temperate
17583,Africa,Cold
17584,Europe,Cold
17585,Asia,Temperate
17586,Europe,Cold
17587,America,Hot
17588,Europe,Cold
17589,Africa,Temperate
17590,Africa,Cold
17591,America,Cold
17592,America,Cold
17593,Asia,Hot
17594,America,Temperate
17595,Europe,Cold
17596,Africa,Hot
17597,America,Temperate
17598,America,Temperate
17599,Europe,Hot
17600,Asia,Hot
17601,Africa,Temperate
17602,Asia,Cold
17603,America,Hot
17604,Africa,Hot
17605,America,Hot
17606,Europe,Hot
17607,Africa,Hot
17608,Asia,Hot
17609,Africa,Temperate
17610,America,Cold
17611,Europe,Cold
17612,Europe,Cold
17613,Asia,Temperate
17614,Asia,Temperate
17615,America,Temperate
17616,Africa,Hot
17617,Europe,Hot
17618,Europe,Hot
17619,America,Temperate
17620,Africa,Cold
17621,Africa,Hot
17622,Asia,Temperate
17623,Asia,Hot
17624,Africa,Cold
17625,America,Cold
17626,Africa,Temperate
17627,Africa,Hot
17628,Europe,Hot
17629,America,Cold
17630,America,Temperate
17631,America,Temperate
17632,America,Hot
17633,Asia,Hot
17634,Asia,Temperate
17635,Europe,Cold
17636,Asia,Hot
17637,America,Temperate
17638,Africa,Temperate
17639,Europe,Temperate
17640,Africa,Temperate
17641,Asia,Temperate
17642,America,Cold
17643,Europe,Hot
17644,Asia,Cold
17645,Africa,Temperate
17646,Africa,Hot
17647,America,Hot
17648,Asia,Temperate
17649,Europe,Cold
17650,Europe,Cold
17651,Europe,Hot
17652,Africa,Hot
17653,Asia,Temperate
17654,Europe,Cold
17655,Europe,Cold
17656,Europe,Temperate
17657,Europe,Cold
17658,Europe,Cold
17659,Asia,Temperate
17660,Africa,Cold
17661,America,Hot
17662,Asia,Cold
17663,Africa,Hot
17664,Africa,Cold
17665,Asia,Temperate
17666,Africa,Temperate
17667,Africa,Hot
17668,Africa,Cold
17669,Africa,Cold
17670,Europe,Hot
17671,Asia,Hot
17672,Asia,Hot
17673,America,Temperate
17674,Europe,Cold
17675,Europe,Temperate
17676,Europe,Temperate
17677,America,Hot
17678,Asia,Hot
17679,Europe,Temperate
17680,Asia,Cold
17681,America,Hot
17682,Europe,Cold
17683,Asia,Hot
17684,Africa,Hot
17685,Europe,Cold
17686,Africa,Temperate
17687,Europe,Temperate
17688,Asia,Temperate
17689,Africa,Temperate
17690,Africa,Temperate
17691,Africa,Cold
17692,Europe,Hot
17693,Europe,Hot
17694,America,Hot
17695,Europe,Temperate
17696,Africa,Temperate
17697,America,Hot
17698,Asia,Cold
17699,Africa,Cold
17700,Africa,Temperate
17701,Asia,Hot
17702,Asia,Hot
17703,America,Hot
17704,Africa,Temperate
17705,Africa,Hot
17706,Asia,Temperate
17707,Africa,Hot
17708,Africa,Temperate
17709,America,Temperate
17710,Asia,Hot
17711,Europe,Cold
17712,Africa,Cold
17713,America,Cold
17714,Africa,Cold
17715,America,Temperate
17716,America,Cold
17717,Europe,Temperate
17718,America,Temperate
17719,Asia,Cold
17720,America,Hot
17721,Europe,Cold
17722,Africa,Temperate
17723,America,Cold
17724,Europe,Temperate
17725,Asia,Hot
17726,Africa,Hot
17727,Europe,Hot
17728,Africa,Temperate
17729,Asia,Hot
17730,America,Hot
17731,America,Cold
17732,Europe,Cold
17733,Asia,Temperate
17734,America,Cold
17735,Africa,Temperate
17736,Africa,Hot
17737,Asia,Cold
17738,Africa,Cold
17739,Asia,Cold
17740,Asia,Temperate
17741,America,Hot
17742,Asia,Temperate
17743,America,Temperate
17744,Africa,Cold
17745,Asia,Temperate
17746,Africa,Hot
17747,Asia,Temperate
17748,Africa,Cold
17749,Europe,Cold
17750,Asia,Hot
17751,America,Temperate
17752,Europe,Temperate
17753,Europe,Temperate
17754,America,Temperate
17755,Asia,Temperate
17756,Europe,Temperate
17757,America,Hot
17758,Europe,Hot
17759,Asia,Temperate
17760,Europe,Temperate
17761,Asia,Temperate
17762,Asia,Cold
17763,Europe,Cold
17764,Asia,Temperate
17765,Europe,Cold
17766,Asia,Temperate
17767,Asia,Temperate
17768,Asia,Temperate
17769,Europe,Temperate
17770,Africa,Temperate
17771,Europe,Temperate
17772,America,Cold
17773,Asia,Hot
17774,Europe,Temperate
17775,Asia,Cold
17776,Africa,Cold
17777,Africa,Temperate
17778,Europe,Cold
17779,Europe,Temperate
17780,America,Cold
17781,Africa,Cold
17782,America,Temperate
17783,Europe,Hot
17784,America,Temperate
17785,Asia,Hot
17786,Asia,Cold
17787,America,Hot
17788,Europe,Temperate
17789,America,Temperate
17790,Africa,Cold
17791,Asia,Hot
17792,Asia,Temperate
17793,Asia,Cold
17794,Asia,Hot
17795,Africa,Cold
17796,Asia,Temperate
17797,Africa,Cold
17798,Africa,Cold
17799,Africa,Temperate
17800,Asia,Temperate
17801,Asia,Cold
17802,Africa,Hot
17803,Asia,Hot
17804,America,Temperate
17805,Asia,Cold
17806,Asia,Temperate
17807,Africa,Hot
17808,America,Temperate
17809,America,Cold
17810,Africa,Temperate
17811,Asia,Hot
17812,Asia,Cold
17813,Africa,Hot
17814,Europe,Cold
17815,Africa,Hot
17816,America,Hot
17817,Asia,Cold
17818,Europe,Temperate
17819,America,Cold
17820,Asia,Hot
17821,America,Cold
17822,Africa,Cold
17823,Asia,Temperate
17824,America,Hot
17825,America,Cold
17826,America,Temperate
17827,Europe,Temperate
17828,Asia,Hot
17829,Africa,Hot
17830,Africa,Temperate
17831,Africa,Hot
17832,America,Hot
17833,America,Hot
17834,Africa,Temperate
17835,America,Cold
17836,Europe,Cold
17837,Asia,Hot
17838,Asia,Temperate
17839,Europe,Hot
17840,Asia,Cold
17841,Europe,Temperate
17842,Europe,Cold
17843,Europe,Cold
17844,Europe,Cold
17845,Africa,Temperate
17846,Europe,Temperate
17847,Europe,Cold
17848,America,Temperate
17849,America,Hot
17850,Africa,Temperate
17851,Europe,Temperate
17852,Europe,Cold
17853,Africa,Hot
17854,Europe,Hot
17855,Asia,Temperate
17856,Europe,Hot
17857,Africa,Temperate
17858,Europe,Cold
17859,Europe,Hot
17860,Africa,Hot
17861,Africa,Hot
17862,Asia,Hot
17863,Asia,Hot
17864,Asia,Cold
17865,Asia,Temperate
